order #,fset #,eset #,gon-f-e,region,sub region,country,lct,segment,sub segment,modality,mct - explore,customer,psi description,psi group,fset main mor,fset value,order init date,aosd,cosd,sosd,rsdd,asdd,missing asdd,fpd,asds,myor shortage,billing terms,aicd,hfs credit status,hfs credit approved date,taskray cosd,modified cosd,ls,ld,lm,eset main mor,inco terms,pjm,eom order status,pmi/owner,customer class,procure date,cdo date,rsds,po/ir,credit status,credit override date,credit approved date,inst,fulfilment model,shippable item flag,eset creation date,customer class new,lead_time_from_ecd_to_cosd,lead_time_from_ecd_to_aosd,lead_time_from_ecd_to_asdd,lead_time_from_ecd_to_asds,lead_time_from_ecd_to_procure_date,modality encoded,country encoded,customer class new encoded,cosd duplicate,aosd duplicate,predicted cosd,confidence interval lower,confidence interval upper,cosd vs aosd (days),outlier,cosd prediction
5293123,1,1,5293123-1-1,Intercontinental,Mexico,Mexico,Mexico,Imaging,CT,CT,Mexico North,SALUD DIGNA,Rev ACT BJ 21 IW BHW,Revolution ACT BHW,155152,192933,2023-03-20,2023-06-29,2023-06-30,2023-06-30,2023-06-27,2023-06-28,Fully Shipped,,2023-03-28,No,00_00_00_00_00_00_100,2023-07-25,Not Approved,,,,21,3,30,155152,DDP,"Cuevas, Carlos Rafael",Procured Not Cancelled,Raul Rivera,MEXICO-PRIVATE,2023-03-23,2023-03-23,2023-11-03,2023-06-22,Credit Approved,,2023-03-22,5293123-Salud Digna SLP Centro-Revolution ACT-INST-0357396,STD,Yes,2023-03-17,Direct Private,105,104.0,103.0,11.0,6,3,54,0,2023-06-30,2023-06-29,2023-06-28,2023-06-15,2023-07-12,1.0,No,1. Within 7 Days
5232692,1,2,5232692-1-2,EMEA,Southern Europe,Spain,Iberia,Imaging,MR,AW,Spain Norte,GVCS DPT HSP CLIN UNIVER,AW High Tier Server,1.5T SIGNA VOYAGER IPM DETACH TJS,839152,966101,2022-09-30,2023-09-20,2023-08-03,2023-08-03,2023-07-28,2023-09-13,Fully Shipped,2023-07-25,2023-07-21,No,100_00_00_00_00_00_00,2023-09-22,Not Approved,,,,4,6,14,14861,DDP,"Rodero, Javier",Procured Not Cancelled,,GBL-PUBLIC,2023-03-13,2023-03-13,2023-12-19,2023-07-31,Credit Approved,,2022-09-30,5232692-Hospital Clinico de Valencia-SIGNA Voyager 1.5T-INST-0305143,DISTRIB,Yes,2022-09-30,Direct Public,307,355.0,348.0,294.0,164,1,82,1,2023-08-03,2023-09-20,2023-08-15,2023-07-08,2023-09-23,36.0,No,4. Greater than 21 Days
5429482,1,1,5429482-1-1,Intercontinental,ASEAN,Philippines,Philippines,Imaging,CT,CT,Philippines,"BIOSYN HELATHCARE SYSTEMS, INC.",Rev ACT BJ 21 IW BHW,Revolution ACT BHW,118545,169762,2024-04-09,2024-06-13,2024-06-14,2024-06-14,2024-06-13,2024-06-11,Fully Shipped,2024-05-22,2024-05-22,No,20_00_00_80D_00_00_00,2024-06-23,Not Approved,,,,28,1,30,118545,DDP,"Padua, Ronald",Procured Not Cancelled,Luis Miguel Aldaba,GBL-DISTRIBUTOR_DEALER,2024-04-09,2024-05-10,2024-05-24,2024-06-05,Credit Approved,,2024-04-09,5429482-Asia Medic Family Hospital  -Revolution ACT-INST-0397963,CDO-EOM-IRISO,Yes,2024-04-05,Indirect,70,69.0,67.0,47.0,4,3,69,2,2024-06-14,2024-06-13,2024-06-13,2024-06-07,2024-06-20,0.0,No,1. Within 7 Days
5264614,1,1,5264614-1-1,Intercontinental,India,India,India,Imaging,CT,CT,Delhi,PRAYAG HOSPITAL & RESEARCH CENTRE PVT LTD,REVOLUTION ACTS SVCT Z4G4 IN,Revolution ACT India,124656,139226,2022-12-26,2023-02-06,2023-02-16,2023-02-16,2023-02-09,2023-02-01,Fully Shipped,,,No,00_00_00_100_00_00_00,2023-02-06,Not Approved,,,,2,7,30,124656,FOB,"Wabale, LAHU",Procured Not Cancelled,Vikas K,EXTERNAL-PVT_INDIA,2023-02-01,,2023-02-01,,Credit Approved,2023-01-04,2023-02-01,5264614-Prayag Hospital & Research C-Revolution ACTs-INST-0344802,STD,Yes,2022-12-24,Direct Public,54,44.0,39.0,,39,3,37,1,2023-02-16,2023-02-06,2023-02-08,2022-12-04,2023-04-15,-2.0,No,1. Within 7 Days
5184057,1,1,5184057-1-1,Intercontinental,India,India,India,Imaging,CT,CT,West Bengal,ANANDALOKE SONOSCAN CENTRE PVT LTD,Revolution Aspire ES India,Revolution Aspire 8 India,136405,153890,2022-05-19,2023-03-31,2023-03-31,2023-03-31,2023-03-24,2023-03-24,Fully Shipped,,2022-07-26,No,00_00_00_100_00_00_00,2023-03-31,Not Approved,,,,1,7,30,135643,FOB,"Wabale, LAHU",Procured Not Cancelled,Pratik Hore,EXTERNAL-PVT_INDIA,2022-07-15,2022-07-15,2024-08-17,2022-07-27,Credit Approved,2022-07-15,2023-03-24,5184057-Anandaloke Sonoscan Centre P-Revolution Aspire-INST-0314389,STD,Yes,2022-05-18,Direct Public,317,317.0,310.0,69.0,58,3,37,1,2023-03-31,2023-03-31,2023-03-19,2023-02-06,2023-04-29,12.0,No,2. Within 14 Days
5455529,1,1,5455529-1-1,EMEA,RCIS,Russia,Russia,Imaging,CT,CT,Moscow and Central,CARDIOMED LLC,REVO EVO MID HINO SKD RUSSIA,Revolution EVO CTJ - SKD Russia,408420,453605,2024-06-25,2024-08-29,2024-08-26,2024-09-03,2024-08-21,2024-08-29,Fully Shipped,2024-08-27,2024-08-27,No,00_100_00_00_00_00_00,2024-09-09,Not Approved,,,,15,5,60,402427,DDP,"Chebotaeva, Daria",Procured Not Cancelled,Dmitrii Fediulin,EAGM-VIP PARTNER PRIVATE,2024-06-25,2024-08-27,2024-09-13,2024-08-27,Credit Approved,,2024-06-25,5455529-ФГАУ «НМИЦ здоровья детей» М-Revolution EVO-INST,CDO-EOM-IRISO,Yes,2024-06-25,Indirect,62,65.0,65.0,63.0,0,3,75,2,2024-08-26,2024-08-29,2024-08-27,2024-08-06,2024-09-16,2.0,No,1. Within 7 Days
5392764,1,2,5392764-1-2,EMEA,Southern Europe,Italy,IMI,Imaging,CT,CT,Italy North West,VILLA SERENA S.P.A.,SP CT REVOLUTION CT 160,Rev 160/80 UPG to Apex Ed XT CTM,732253,950000,2023-12-22,2024-04-19,2024-04-19,2024-04-18,2024-04-13,2024-04-17,Fully Shipped,2024-04-08,2024-04-17,No,00_00_00_00_00_00_100,2024-06-10,Not Approved,,,,5,6,42,162412,DAP,"Mercanti, Stefania",Procured Not Cancelled,Monica Sandri,GBL-PRIVATE,2023-12-22,2024-03-28,2024-04-08,2024-04-17,Credit Approved,2023-12-22,2024-03-19,5392764-Villa Serena S.P.A.-Revolution Apex-INST-0384356,CDO-EOM-IRISO,Yes,2023-12-22,Direct Private,119,119.0,117.0,117.0,0,3,42,0,2024-04-19,2024-04-19,2024-04-15,2024-03-23,2024-05-07,4.0,No,1. Within 7 Days
5194822,1,2,5194822-1-2,EMEA,Southern Europe,Spain,Iberia,Imaging,CT,CT Digital,Spain Norte,"IB SALUT HOSP SON LLATZER, DIVISION 606",CT Smart Subscription T03,Revolution Ascend 72kW BHW,356582,539767,2022-06-23,2023-06-19,2023-05-06,2033-08-16,2023-04-28,2023-05-25,Fully Shipped,2023-05-01,2023-04-28,Yes,00_00_00_00_00_100_00,2023-06-02,Not Approved,,,,20,6,1,0,DDP,"Huedo, Jorge",Procured Not Cancelled,Manuel Fernandez Balaguer,GBL-PUBLIC,2022-06-24,2023-04-24,2023-11-13,2023-05-24,Credit Approved,,2022-06-23,5194822-Hospital Son Llatzer Increme-Revolution Ascend-INST-0308513,DISTRIB,Yes,2022-06-17,Direct Public,323,367.0,342.0,315.0,7,4,82,1,2023-05-06,2023-06-19,2023-05-12,2023-03-30,2023-06-24,38.0,No,4. Greater than 21 Days
5299035,1,1,5299035-1-1,EMEA,FBFA,France,France,Imaging,CT,CT,France South,CENTRE HOSPITALIER  DE GRASSE,Rev Maxima 72kW LONG  BHW,Revolution Maxima 72kW BHW,453647,422500,2023-03-30,2023-07-18,2023-07-10,2023-08-15,2023-07-06,2023-07-12,Fully Shipped,2023-07-12,2023-06-06,No,00_00_00_00_00_00_100,2023-07-18,Not Approved,,,,32,4,42,380977,CIF,"Koubbi, Amandine",Procured Not Cancelled,Dominique Saillour,GBL-PUBLIC,2023-03-30,2023-05-26,2024-09-12,2023-06-29,Credit Approved,2023-03-30,2023-07-10,5299035-Ch De Grasse-Revolution Maxima-INST-0350668,CDO-EOM-IRISO,Yes,2023-03-30,Direct Public,102,110.0,104.0,68.0,0,3,28,1,2023-07-10,2023-07-18,2023-07-12,2023-06-30,2023-07-23,6.0,No,1. Within 7 Days
5307683,1,1,5307683-1-1,Intercontinental,India,India,India,Imaging,MR,MR,Delhi,BIRATNAGAR ASPTAL PVT LTD,1.5T SIGNA CREATOR SL TJ SM,1.5T SIGNA CREATOR W TJ SM,604099,730000,2023-04-28,2023-06-30,2023-06-29,2023-06-07,2023-05-22,2023-06-13,Fully Shipped,2023-06-01,2023-06-01,No,00_00_00_100D_00_00_00,2023-06-30,Not Approved,,,2023-06-30,10,1,42,604100,FOB,"S, Naveen",Procured Not Cancelled,Vikas K,EXTERNAL-PVT,2023-04-28,2023-05-11,2023-06-01,2023-06-07,Credit Approved,2023-04-28,2023-04-28,5307683-Biratnagar Aspatal Private L-SIGNA Creator 1.5T-INST-0363591,CDO-EOM-IRISO,Yes,2023-04-27,Direct Public,63,64.0,47.0,35.0,1,9,37,1,2023-06-29,2023-06-30,2023-06-28,2023-06-22,2023-07-05,2.0,No,1. Within 7 Days
5231656,1,1,5231656-1-1,Intercontinental,Japan,Japan,Japan,Imaging,CT,CT,Tohoku,KOKURITSU RYOUYOUJO MIYAGI HOSPITAL,Frontier GSI 3.0 GT2000 BHW,Revolution Frontier BHW,385808,509697,2022-09-30,2023-04-23,2023-05-28,2023-05-28,2023-05-26,2023-04-21,Fully Shipped,2023-03-28,2023-03-25,No,00_00_00_00_00_00_100,2023-05-28,Not Approved,,,,20,2,60,385808,CIF,"Tanaka, Kaori",Procured Not Cancelled,Hijiri Otomo,GBL-PRIVATE,2022-10-03,2023-03-16,2023-04-04,2023-04-05,Credit Approved,,,5231656-独立行政法人国立病院機構　宮城病院-Revolution Frontier-,STD,Yes,2022-09-29,Direct Private,241,206.0,204.0,177.0,4,3,44,0,2023-05-28,2023-04-23,2023-05-26,2023-05-14,2023-06-08,-33.0,No,4. Greater than 21 Days
5180106,1,1,5180106-1-1,EMEA,Southern Europe,Italy,IMI,Imaging,CT,CT,Italy Center,ISTITUTO NAZIONALE MALATTIE INFETTIVE L. SPALLANZANI-IRCCS,Revolution EVO3.7 Long BHW,Revolution EVO BHW,235603,252802,2022-05-05,2023-02-13,2023-01-30,2023-03-16,2023-01-17,2023-02-07,Fully Shipped,,2022-10-28,No,00_00_00_00_00_00_100,2023-03-02,Not Approved,,,,22,5,42,90440,DAP,"Costanza, Chiara",Procured Not Cancelled,Danilo Lia,GBL-PUBLIC,2022-05-05,2023-01-01,2024-03-16,2022-11-14,Credit Approved,,2022-05-05,5180106-Istituto Nazionale e Malatti-Revolution EVO-INST-0318536,CDO-EOM-IRISO,Yes,2022-05-05,Direct Public,270,284.0,278.0,176.0,0,3,42,1,2023-01-30,2023-02-13,2023-02-03,2023-01-17,2023-02-19,10.0,No,2. Within 14 Days
5264983,1,1,5264983-1-1,Intercontinental,India,India,India,Imaging,CT,CT,Madhya Pradesh,MEDI-SQUARE HOSPITAL PVT LTD,ASPIRE 10mm with Fixed Table CMD,Revolution Aspire 8 India,149800,171257,2022-12-31,2023-03-20,2023-03-31,2023-03-31,2023-03-23,2023-03-10,Fully Shipped,,2023-02-22,No,00_00_00_100_00_00_00,2023-03-20,Not Approved,,,,1,8,30,148265,FOB,"Shahul, Mohammed",Procured Not Cancelled,Ajinkya Saraf,EXTERNAL-PVT_INDIA,2023-02-07,2023-02-07,2024-03-30,2023-02-23,Credit Approved,2023-01-04,2023-03-09,5264983-Medi Square Hospital-Revolution Aspire Select-INST-0347488,CDO-FAILURE - E,Yes,2022-12-26,Direct Public,95,84.0,74.0,58.0,43,3,37,1,2023-03-31,2023-03-20,2023-03-29,2023-03-24,2023-04-04,-9.0,No,2. Within 14 Days
5366241,1,1,5366241-1-1,Intercontinental,Korea,Korea,Korea,Imaging,MR,MR,Korea HQ,Medi Health Inc,3.0T SIGNA PIONEER MR28 TJ SM,3.0T SIGNA PIONEER TJ SM,899838,905185,2023-10-12,2024-03-26,2024-04-01,2024-04-03,2024-04-01,2024-03-26,Fully Shipped,,,No,00_00_00_00_00_00_100,2024-04-03,Not Approved,,,,18,2,42,829036,CUSTOMER SITE,"Jo, Kyung-Mi",Procured Not Cancelled,HOO HWANG,EXTERNAL-PVT_KOREA,2023-10-17,2024-01-22,2024-06-25,,Credit Approved,,2023-10-17,5366241-CP20-메디헬스-목포솔튼정형외과-SIGNA Pioneer 3.0T-INST-03710,CDO-EOM-IRISO,Yes,2023-10-12,Direct Public,172,166.0,166.0,,5,9,48,1,2024-04-01,2024-03-26,2024-03-28,2024-02-28,2024-04-26,-2.0,No,1. Within 7 Days
5394952,1,1,5394952-1-1,Intercontinental,Japan,Japan,Japan,Imaging,CT,CT,Chubu,KK) Miwa Kikai,Rev160 2.5 NG2000V S HINO,REVOLUTION 160 CTJ,490403,558396,2023-12-28,2024-04-29,2024-04-29,2024-04-29,2024-04-26,2024-04-26,Fully Shipped,2024-04-23,2024-04-22,No,00_00_00_00_00_00_100,2024-04-29,Not Approved,,,,0,2,42,490403,CIF,"Tanaka, Kaori",Procured Not Cancelled,Hiroki Maruta,GBL-PRIVATE,2023-12-28,2024-03-21,2024-04-24,2024-04-22,Credit Approved,,,5394952-医療法人澄心会岐阜ハートセンター-Revolution CT-INST-0374,STD,Yes,2023-12-28,Direct Private,123,123.0,120.0,116.0,0,3,44,0,2024-04-29,2024-04-29,2024-04-29,2024-04-25,2024-05-03,0.0,No,1. Within 7 Days
5263448,1,2,5263448-1-2,EMEA,Eastern Europe,Greece,South Eastern Europe,Imaging,CT,AW,Greece,PHADISCO LTD,HP DL360 G10 Server High Tier,Revolution Apex Elite 160 CTM,1103801,1186440,2022-12-27,2023-09-19,2023-09-02,2023-09-09,2023-09-01,2023-08-10,Fully Shipped,2023-07-19,2023-07-17,No,00_00_00_00_00_00_100,2023-09-19,Not Approved,,,,9,1,14,97069,CIP,"KAMPANTAI, ANASTASIA",Procured Not Cancelled,,VIP-PARTNER PRIVATE,2022-12-29,2022-12-29,2023-12-18,2023-07-19,Credit Approved,,2022-12-27,5263448-Lefkosia-Revolution Apex-INST-0351445,DISTRIB,Yes,2022-12-27,Indirect,249,266.0,226.0,202.0,2,1,32,2,2023-09-02,2023-09-19,2023-08-29,2023-08-04,2023-09-22,21.0,No,3. Within 21 Days
5322623,1,2,5322623-1-2,EMEA,FBFA,France,France,Imaging,CT,AW,France North and IDF,POLYCLINIQUE DE GRANDE SYNTHE,AW Low Tier Server,Revolution Ascend Select Hino,351539,409166,2023-06-26,2023-11-20,2023-11-20,2023-11-20,2023-11-16,2023-11-07,Fully Shipped,2023-10-25,2023-10-25,No,00_00_00_00_00_00_100,2023-11-20,Not Approved,,2023-11-20,2023-11-20,4,4,14,45064,CIF,"Messelier, Gauthier",Procured Not Cancelled,Francois Meignan,GBL-PRIVATE,2023-06-26,2023-08-02,2024-09-23,2023-10-30,Credit Approved,,2023-06-26,5322623-Polyclinique Grande Synthe-Revolution Ascend-INST-0349471,STD,Yes,2023-06-14,Direct Private,159,159.0,146.0,133.0,12,1,28,0,2023-11-20,2023-11-20,2023-11-08,2023-10-12,2023-12-06,12.0,No,2. Within 14 Days
5298366,1,1,5298366-1-1,Intercontinental,India,India,India,Imaging,CT,CT,Assam,LUMBENI KITHAN,REVOLUTION ACTS SVCT INDIA,Revolution ACT India,116880,120877,2023-03-31,2023-08-07,2023-06-30,2023-06-30,2023-06-16,2023-06-07,Fully Shipped,,,No,00_00_00_100_00_00_00,2023-08-07,Not Approved,,,2023-07-30,2,12,30,114953,FOB,"Wabale, LAHU",Procured Not Cancelled,Pratik Hore,EXTERNAL-PVT_INDIA,2023-06-07,,2024-08-06,,Credit Approved,,2023-04-08,5298366-Apex Diagnostic Clinic & Res-Revolution ACTs-INST-0345821,STD,Yes,2023-03-29,Direct Public,93,131.0,70.0,,70,3,37,1,2023-06-30,2023-08-07,2023-07-01,2023-04-20,2023-09-10,37.0,No,4. Greater than 21 Days
5295661,4,6,5295661-4-6,Intercontinental,India,India,India,Imaging,CT,CT,Karnataka,SHAKUNTALA MEMORIAL HOSPITAL & RESEARCH CENTRE,REVOLUTION ACTS SVCT INDIA,Revolution ACT India,120935,131379,2023-03-25,2023-03-31,2023-03-31,2023-03-31,2023-03-29,2023-03-28,Fully Shipped,,,No,00_00_00_100_00_00_00,2023-03-31,Not Approved,,,,2,2,30,120259,FOB,"S M, SIDDANAGOWDA",Procured Not Cancelled,Shyam H R_DEL,EXTERNAL-PVT_INDIA,2023-03-28,,2023-09-12,,Credit Approved,,,5295661-Shakuntala Memorial Hospital-Revolution ACTs-INST-0358763,STD,Yes,2023-03-28,Direct Public,3,3.0,0.0,,0,3,37,1,2023-03-31,2023-03-31,2023-06-19,2023-01-18,2023-11-19,-80.0,Yes,4. Greater than 21 Days
5310894,1,1,5310894-1-1,EMEA,Eastern Europe,Poland,North Eastern Europe,Imaging,CT,CT,Poland,ZESPOL ZAKŁADOW OPIEKI ZDROWOTNEJ W CIESZYNIE,Rev Maxima 55kW LONG  BHW,Revolution Maxima BHW,459675,611054,2023-05-09,2023-06-14,2023-06-14,2023-06-14,2023-06-14,2023-06-12,Fully Shipped,2023-05-16,2023-05-16,No,00_00_00_00_00_100_00,2023-07-25,Not Approved,,,,32,6,42,300863,DDP,"Seliga, Grzegorz",Procured Not Cancelled,Roman Hałas,GBL-PUBLIC,2023-05-10,2023-05-11,2024-02-23,2023-05-19,Credit Approved,,2023-05-10,5310894-ZZOZ w Cieszynie-DoseWatch-INST-0362171,DISTRIB,Yes,2023-05-09,Direct Public,36,36.0,34.0,7.0,1,3,70,1,2023-06-14,2023-06-14,2023-06-13,2023-06-08,2023-06-17,1.0,No,1. Within 7 Days
5391898,1,4,5391898-1-4,EMEA,FBFA,Belgium,Belux,Imaging,CT,AW,Belgium,SANKT NIKOLAUS HOSPITAL,AWS VM SMART SUBSCRIPTION,Revolution Ascend 72kW BHW,440833,667740,2023-12-26,2024-04-29,2024-03-13,2024-03-13,2024-02-29,2024-04-10,Fully Shipped,2024-02-23,2024-02-21,No,00_00_00_00_00_00_100,2024-04-29,Not Approved,,,,4,13,14,0,CPT,"Messelier, Gauthier",Procured Not Cancelled,,GBL-PRIVATE,2024-01-22,2024-01-22,2024-05-28,2024-02-23,Credit Approved,,2023-12-26,5391898-Hospital Sankt-Nikolaus-Revolution Ascend-INST-0307576,CDO-EOM-IRISO,Yes,2023-12-26,Direct Private,78,125.0,106.0,57.0,27,1,10,0,2024-03-13,2024-04-29,2024-03-27,2024-02-13,2024-05-10,33.0,No,4. Greater than 21 Days
5347049,1,1,5347049-1-1,EMEA,Southern Europe,Italy,IMI,Imaging,CT,CT,Italy South,AZIENDA OSPEDALIERA SANT'ANNA E SAN SEBASTIANO,EHL perpetual model_Ascend,Revolution Ascend 72kW Hino,400285,398000,2023-08-25,2024-03-28,2024-03-28,2024-04-02,2024-03-22,2024-03-28,Fully Shipped,2024-03-25,2024-03-14,No,00_00_00_00_00_00_100,2024-04-12,Not Approved,,,,20,6,30,159407,DAP,"Lojacono, Francesco Mario",Procured Not Cancelled,Domenico Cristiano,GBL-PUBLIC,2024-03-04,2024-03-04,2024-06-28,2024-03-26,Credit Approved,2023-08-31,2024-03-04,5347049-Azienda Ospedaliera Sant'Ann-Revolution Ascend-INST-0374056,DISTRIB,Yes,2023-08-23,Direct Public,218,218.0,218.0,204.0,194,3,42,1,2024-03-28,2024-03-28,2024-03-26,2024-03-16,2024-04-04,2.0,No,1. Within 7 Days
5127600,1,1,5127600-1-1,EMEA,DACH,Switzerland,AT CH,Imaging,CT,CT,Switzerland,ARCA DELL’ALLEANZA SA,TangX Opt 520 GLB MDD BHW,OPTIMA CT520 TANG-X BHW,174055,165939,2021-12-27,2023-06-13,2023-06-13,2023-06-13,2023-06-09,2023-06-07,Fully Shipped,,2023-03-07,No,00_00_00_00_00_00_100,2023-09-14,Not Approved,,,,32,4,42,174055,CIP,"Germersdorf, Juliette",Procured Not Cancelled,FREDDY SZAFRANSKI,GBL-PRIVATE,2022-01-10,2023-02-24,2023-06-01,2023-03-31,Credit Approved,2022-07-29,2023-06-07,5127600-Centro Veterinario di Cadro-Optima CT 520 Tang X-INST-0286537,CDO-EOM-IRISO,Yes,2021-12-16,Direct Private,544,544.0,538.0,446.0,25,3,86,0,2023-06-13,2023-06-13,2023-06-01,2023-04-16,2023-07-17,12.0,No,2. Within 14 Days
5342510,1,7,5342510-1-7,EMEA,Southern Europe,Italy,IMI,Imaging,CT,CT,Italy North East,AZIENDA SANITARIA UNIVERSITARIA G. ISONTINA,Revo Ascend 2.5 72kW Long BHW,Revolution Ascend 72kW BHW,393050,391000,2023-08-11,2024-06-28,2024-06-28,2024-07-01,2024-06-22,2024-06-27,Fully Shipped,2024-05-31,2024-05-23,No,00_00_00_00_00_00_100,2024-07-19,Not Approved,,,,0,6,699,158038,DAP,"Mercanti, Stefania",Procured Not Cancelled,Sergio Walter Rampin,GBL-PUBLIC,2024-03-22,2024-04-09,2024-06-24,2024-06-24,Credit Approved,2023-08-11,2024-04-23,5342510-Ospedale Maggiore-Revolution Ascend-INST-0373636,CDO-EOM-IRISO,Yes,2024-03-21,Direct Public,99,99.0,98.0,63.0,1,3,42,1,2024-06-28,2024-06-28,2024-06-27,2024-06-24,2024-06-30,1.0,No,1. Within 7 Days
5317056,2,2,5317056-2-2,Intercontinental,Japan,Japan,Japan,Imaging,CT,CT,Chubu,KK) Miwa Kikai,EHL perpetual model_Ascend,Revolution Ascend 72kW Hino,40213,42179,2023-05-29,2024-02-12,2024-02-12,2024-02-12,2024-02-09,2024-02-08,Fully Shipped,2024-01-15,2024-01-15,No,00_00_00_00_00_00_100,2024-02-12,Not Approved,,,,2,2,30,40213,CIF,"Tanaka, Kaori",Procured Not Cancelled,,GBL-PRIVATE,2023-06-01,2024-01-05,2024-01-19,2024-01-23,Credit Approved,,,,CDO-EOM-IRISO,Yes,2023-05-29,Direct Private,259,259.0,255.0,231.0,3,3,44,0,2024-02-12,2024-02-12,2024-02-07,2024-01-22,2024-02-24,5.0,No,1. Within 7 Days
5264130,1,1,5264130-1-1,EMEA,Southern Europe,Italy,IMI,Imaging,CT,CT,Italy North West,SANITALIA MEDICAL CARE S.R.L.,Maxima 1.5 72kW Mid BHW,Revolution Maxima 72kW BHW,317951,401129,2022-12-30,2023-09-25,2023-09-25,2023-10-09,2023-09-19,2023-09-20,Fully Shipped,2023-09-01,2023-09-01,No,00_00_00_00_00_00_100,2023-11-29,Not Approved,,,,0,6,15,293148,DAP,"Mercanti, Stefania",Procured Not Cancelled,Fabrizio Porta,GBL-PRIVATE,2022-12-30,2023-08-11,2023-11-29,2023-09-12,Credit Approved,,2022-12-30,5264130-Sanitalia Medical Care S.r.l-Revolution Maxima-INST-0347507,CDO-EOM-IRISO,Yes,2022-12-23,Direct Private,276,276.0,271.0,252.0,7,3,42,0,2023-09-25,2023-09-25,2023-09-21,2023-09-09,2023-10-04,4.0,No,1. Within 7 Days
5330046,1,1,5330046-1-1,EMEA,Southern Europe,Italy,IMI,Imaging,CT,AW,Italy South,X-RAY STUDIO DI DIAGNOSTICA PER IMMAGINI,HP DL360 G10 Server Low Tier,Revolution Maxima BHW,342954,395000,2023-06-29,2023-09-25,2023-09-27,2023-09-27,2023-09-21,2023-09-13,Fully Shipped,2023-08-10,2023-08-09,No,00_00_00_00_00_00_100,2023-10-19,Not Approved,,,,4,6,14,72658,DAP,"Costanza, Chiara",Procured Not Cancelled,Carmelo Filippini,GBL-PRIVATE,2023-07-03,2023-08-01,2023-10-20,2023-08-11,Credit Approved,2023-07-03,2023-09-16,5330046-X-Ray Snc Studio Di Diagnost-Revolution Maxima-INST-0367943,DISTRIB,Yes,2023-06-28,Direct Private,91,89.0,77.0,42.0,5,1,42,0,2023-09-27,2023-09-25,2023-09-24,2023-09-11,2023-10-07,1.0,No,1. Within 7 Days
5314806,1,1,5314806-1-1,EMEA,MENEAT,Egypt,North East Africa,Imaging,CT,CT,Egypt,EL SAYEDA EL AZRAA CHARITY HOSPITAL ZAYTOON,Rev ACT BJ 21 IW BHW,Revolution ACT BHW,135482,169298,2023-05-22,2023-10-31,2023-08-17,2023-10-17,2023-08-10,2023-10-31,Fully Shipped,2023-07-24,2023-07-24,No,00_00_100_00_00_00_00,2023-10-31,Not Approved,,2023-08-17,,24,7,30,135483,DDP,"Abd El Hady Mahmoud, Ahmad",Procured Not Cancelled,Ghassan Rehan,GBL-PRIVATE,2023-06-05,2023-10-09,2023-07-31,2023-10-31,Credit Approved,2023-05-22,2023-10-31,5314806-El Sayeda El Azraa Charitabl-Revolution ACT-INST-0352990,STD,Yes,2023-05-22,Direct Private,87,162.0,162.0,63.0,14,3,25,0,2023-08-17,2023-10-31,2023-08-26,2023-07-09,2023-10-13,66.0,No,4. Greater than 21 Days
5242259,1,1,5242259-1-1,EMEA,SSA,Nigeria,West Africa,Imaging,CT,CT,Nigeria,ARX UNIVERSAL VENTURES LTD,Rev ACT BJ 21 IW BHW,Revolution ACT BHW,98256,394095,2022-10-31,2023-03-28,2023-02-17,2023-02-12,2023-02-12,2023-03-20,Fully Shipped,,2023-01-06,No,00_30_50_00_00_00_20,2023-08-04,Not Approved,,,,5,1,30,97733,DDP,"Ailen-Ubhi, Joan Oseiwe",Procured Not Cancelled,Precious Ike,GBL-PRIVATE,2022-12-30,2023-01-03,2023-08-04,2023-01-16,Credit Approved,2023-01-19,2023-01-21,5242259-ARX UNIVERSAL VENTURES LTD-Revolution ACT-INST-0335302,STD,Yes,2022-10-31,Direct Private,109,148.0,140.0,67.0,60,3,62,0,2023-02-17,2023-03-28,2023-02-17,2023-02-07,2023-02-26,39.0,No,4. Greater than 21 Days
5329063,1,1,5329063-1-1,EMEA,FBFA,Tunisia,Francophone Africa,Imaging,CT,CT,Tunisia,SOPREM,Revo Maxima 72kW Mid  BHW ,Revolution Maxima 72kW BHW,382646,459926,2023-06-27,2023-11-14,2023-11-30,2023-11-29,2023-11-29,2023-11-13,Fully Shipped,,2023-07-28,No,00_00_00_100_00_00_00,2023-11-14,Not Approved,,,2023-11-13,5,1,42,382646,CPT,"Saadi, Zakaria (Zak)",Procured Not Cancelled,Lamine Benkhedda,GBL-PRIVATE,2023-06-27,2023-07-24,2023-11-22,2023-08-18,Credit Approved,2023-07-07,2023-11-22,5329063-Clinique Essalem Sousse-Revolution Maxima-INST-0360850,CDO-FAILURE - E,Yes,2023-06-27,Direct Private,156,140.0,139.0,31.0,0,3,91,0,2023-11-30,2023-11-14,2023-11-16,2023-09-19,2024-01-13,-2.0,No,1. Within 7 Days
